,Timepoint,Condition,PBMC_sample,Cell_Type,MFI,Positive_Percentage
322,48,TGE12_Cal27,Whole_PBMC,DR_DC,81019.33333333333,98.93333333333332
323,48,TGE12_Cal27,Whole_PBMC,DR_MO,65962.66666666667,99.43333333333334
324,48,Untx_Cal27,CD3neg_PBMC,CD40_B,2422.3333333333335,97.93333333333334
325,48,Untx_Cal27,CD3neg_PBMC,CD40_DC,758.0,39.800000000000004
326,48,Untx_Cal27,CD3neg_PBMC,CD40_MO,864.0,49.1
327,48,Untx_Cal27,CD3neg_PBMC,CD80_B,48.699999999999996,1.8866666666666667
328,48,Untx_Cal27,CD3neg_PBMC,CD80_DC,107.86666666666667,5.953333333333333
329,48,Untx_Cal27,CD3neg_PBMC,CD80_MO,97.7,1.95
330,48,Untx_Cal27,CD3neg_PBMC,CD86_B,2666.3333333333335,95.26666666666665
331,48,Untx_Cal27,CD3neg_PBMC,CD86_DC,3557.6666666666665,97.0
332,48,Untx_Cal27,CD3neg_PBMC,CD86_MO,1909.3333333333333,91.26666666666667
333,48,Untx_Cal27,CD3neg_PBMC,DR_B,56967.333333333336,100.0
334,48,Untx_Cal27,CD3neg_PBMC,DR_DC,22512.333333333332,94.7
335,48,Untx_Cal27,CD3neg_PBMC,DR_MO,8372.333333333334,98.36666666666667
336,48,Untx_Cal27,TW,CD40_B,1970.6666666666667,93.73333333333333
337,48,Untx_Cal27,TW,CD40_DC,1716.0,79.26666666666667
338,48,Untx_Cal27,TW,CD40_MO,2147.3333333333335,87.36666666666667
339,48,Untx_Cal27,TW,CD80_B,41.1,1.75
340,48,Untx_Cal27,TW,CD80_DC,148.33333333333334,9.976666666666667
341,48,Untx_Cal27,TW,CD80_MO,131.0,6.803333333333334
342,48,Untx_Cal27,TW,CD86_B,2475.3333333333335,93.53333333333335
343,48,Untx_Cal27,TW,CD86_DC,8464.0,99.43333333333334
344,48,Untx_Cal27,TW,CD86_MO,3840.0,99.16666666666667
345,48,Untx_Cal27,TW,DR_B,51308.0,100.0
346,48,Untx_Cal27,TW,DR_DC,46129.666666666664,99.66666666666667
347,48,Untx_Cal27,TW,DR_MO,33186.0,99.90000000000002
348,48,Untx_Cal27,Whole_PBMC,CD40_B,2521.0,97.13333333333333
349,48,Untx_Cal27,Whole_PBMC,CD40_DC,1095.6666666666667,54.333333333333336
350,48,Untx_Cal27,Whole_PBMC,CD40_MO,1401.6666666666667,70.96666666666665
351,48,Untx_Cal27,Whole_PBMC,CD80_B,37.666666666666664,2.8033333333333332
352,48,Untx_Cal27,Whole_PBMC,CD80_DC,113.13333333333333,8.116666666666667
353,48,Untx_Cal27,Whole_PBMC,CD80_MO,116.66666666666667,6.076666666666667
354,48,Untx_Cal27,Whole_PBMC,CD86_B,2523.3333333333335,92.13333333333333
355,48,Untx_Cal27,Whole_PBMC,CD86_DC,4287.666666666667,96.10000000000001
356,48,Untx_Cal27,Whole_PBMC,CD86_MO,2805.6666666666665,99.10000000000001
357,48,Untx_Cal27,Whole_PBMC,DR_B,54032.0,100.0
358,48,Untx_Cal27,Whole_PBMC,DR_DC,28640.666666666668,93.73333333333333
359,48,Untx_Cal27,Whole_PBMC,DR_MO,15001.666666666666,97.46666666666665
360,48,mCherry_Cal27,CD3neg_PBMC,CD40_B,2387.3333333333335,97.93333333333334
361,48,mCherry_Cal27,CD3neg_PBMC,CD40_DC,1452.0,67.23333333333333
362,48,mCherry_Cal27,CD3neg_PBMC,CD40_MO,1462.3333333333333,72.39999999999999
363,48,mCherry_Cal27,CD3neg_PBMC,CD80_B,49.13333333333333,2.123333333333333
364,48,mCherry_Cal27,CD3neg_PBMC,CD80_DC,123.33333333333333,9.013333333333334
365,48,mCherry_Cal27,CD3neg_PBMC,CD80_MO,108.66666666666667,3.8200000000000003
366,48,mCherry_Cal27,CD3neg_PBMC,CD86_B,2685.6666666666665,95.5
367,48,mCherry_Cal27,CD3neg_PBMC,CD86_DC,3873.3333333333335,96.23333333333333
368,48,mCherry_Cal27,CD3neg_PBMC,CD86_MO,1961.0,91.16666666666667
369,48,mCherry_Cal27,CD3neg_PBMC,DR_B,57500.0,100.0
370,48,mCherry_Cal27,CD3neg_PBMC,DR_DC,27106.333333333332,92.86666666666667
371,48,mCherry_Cal27,CD3neg_PBMC,DR_MO,10961.333333333334,98.7
372,48,mCherry_Cal27,TW,CD40_B,1985.0,94.0
373,48,mCherry_Cal27,TW,CD40_DC,1848.6666666666667,83.10000000000001
374,48,mCherry_Cal27,TW,CD40_MO,2419.3333333333335,89.66666666666667
375,48,mCherry_Cal27,TW,CD80_B,45.1,2.1366666666666667
376,48,mCherry_Cal27,TW,CD80_DC,177.33333333333334,17.066666666666666
377,48,mCherry_Cal27,TW,CD80_MO,155.33333333333334,12.0
378,48,mCherry_Cal27,TW,CD86_B,2572.3333333333335,94.13333333333333
379,48,mCherry_Cal27,TW,CD86_DC,9064.333333333334,99.43333333333334
380,48,mCherry_Cal27,TW,CD86_MO,4175.333333333333,99.66666666666667
381,48,mCherry_Cal27,TW,DR_B,52643.333333333336,100.0
382,48,mCherry_Cal27,TW,DR_DC,48547.333333333336,99.10000000000001
383,48,mCherry_Cal27,TW,DR_MO,34514.666666666664,99.76666666666667
384,48,mCherry_Cal27,Whole_PBMC,CD40_B,2505.0,97.26666666666667
385,48,mCherry_Cal27,Whole_PBMC,CD40_DC,1421.0,66.83333333333333
386,48,mCherry_Cal27,Whole_PBMC,CD40_MO,1914.0,82.26666666666667
387,48,mCherry_Cal27,Whole_PBMC,CD80_B,36.266666666666666,2.44
388,48,mCherry_Cal27,Whole_PBMC,CD80_DC,94.7,6.566666666666666
389,48,mCherry_Cal27,Whole_PBMC,CD80_MO,116.0,6.706666666666667
390,48,mCherry_Cal27,Whole_PBMC,CD86_B,2409.3333333333335,91.16666666666667
391,48,mCherry_Cal27,Whole_PBMC,CD86_DC,4143.333333333333,95.23333333333333
392,48,mCherry_Cal27,Whole_PBMC,CD86_MO,2665.6666666666665,98.16666666666667
393,48,mCherry_Cal27,Whole_PBMC,DR_B,52312.666666666664,100.0
394,48,mCherry_Cal27,Whole_PBMC,DR_DC,29656.0,92.10000000000001
395,48,mCherry_Cal27,Whole_PBMC,DR_MO,16939.666666666668,97.93333333333334
396,48,siCHMP2A_Cal27,CD3neg_PBMC,CD40_B,2009.3333333333333,94.7
397,48,siCHMP2A_Cal27,CD3neg_PBMC,CD40_DC,1793.3333333333333,74.73333333333333
398,48,siCHMP2A_Cal27,CD3neg_PBMC,CD40_MO,1703.6666666666667,80.23333333333333
399,48,siCHMP2A_Cal27,CD3neg_PBMC,CD80_B,42.266666666666666,1.6666666666666667
400,48,siCHMP2A_Cal27,CD3neg_PBMC,CD80_DC,200.0,21.366666666666664
401,48,siCHMP2A_Cal27,CD3neg_PBMC,CD80_MO,147.33333333333334,10.766666666666666
402,48,siCHMP2A_Cal27,CD3neg_PBMC,CD86_B,2696.6666666666665,96.5
403,48,siCHMP2A_Cal27,CD3neg_PBMC,CD86_DC,8801.333333333334,99.16666666666667
404,48,siCHMP2A_Cal27,CD3neg_PBMC,CD86_MO,5248.333333333333,99.63333333333333
405,48,siCHMP2A_Cal27,CD3neg_PBMC,DR_B,56197.333333333336,100.0
406,48,siCHMP2A_Cal27,CD3neg_PBMC,DR_DC,39101.666666666664,96.73333333333333
407,48,siCHMP2A_Cal27,CD3neg_PBMC,DR_MO,22524.0,98.60000000000001
408,48,siCHMP2A_Cal27,TW,CD40_B,1772.3333333333333,90.83333333333333
409,48,siCHMP2A_Cal27,TW,CD40_DC,3237.6666666666665,95.33333333333333
410,48,siCHMP2A_Cal27,TW,CD40_MO,4022.0,95.86666666666667
411,48,siCHMP2A_Cal27,TW,CD80_B,42.666666666666664,2.3233333333333337
412,48,siCHMP2A_Cal27,TW,CD80_DC,219.0,29.400000000000002
413,48,siCHMP2A_Cal27,TW,CD80_MO,160.33333333333334,14.4
414,48,siCHMP2A_Cal27,TW,CD86_B,2414.0,92.53333333333335
415,48,siCHMP2A_Cal27,TW,CD86_DC,16082.0,99.59999999999998
416,48,siCHMP2A_Cal27,TW,CD86_MO,8832.0,99.8
417,48,siCHMP2A_Cal27,TW,DR_B,48531.333333333336,100.0
418,48,siCHMP2A_Cal27,TW,DR_DC,66835.66666666667,99.5
419,48,siCHMP2A_Cal27,TW,DR_MO,57632.0,99.93333333333334
420,48,siCHMP2A_Cal27,Whole_PBMC,CD40_B,2276.6666666666665,96.23333333333333
421,48,siCHMP2A_Cal27,Whole_PBMC,CD40_DC,2027.6666666666667,78.16666666666667
422,48,siCHMP2A_Cal27,Whole_PBMC,CD40_MO,2307.0,87.5
423,48,siCHMP2A_Cal27,Whole_PBMC,CD80_B,39.23333333333333,2.2466666666666666
424,48,siCHMP2A_Cal27,Whole_PBMC,CD80_DC,211.0,25.599999999999998
425,48,siCHMP2A_Cal27,Whole_PBMC,CD80_MO,175.66666666666666,18.099999999999998
426,48,siCHMP2A_Cal27,Whole_PBMC,CD86_B,2621.0,94.83333333333333
427,48,siCHMP2A_Cal27,Whole_PBMC,CD86_DC,9530.666666666666,98.43333333333334
428,48,siCHMP2A_Cal27,Whole_PBMC,CD86_MO,5590.333333333333,99.86666666666667
429,48,siCHMP2A_Cal27,Whole_PBMC,DR_B,54825.0,100.0
430,48,siCHMP2A_Cal27,Whole_PBMC,DR_DC,46266.333333333336,95.83333333333333
431,48,siCHMP2A_Cal27,Whole_PBMC,DR_MO,28829.333333333332,97.26666666666667
432,72,Doxorubicin_Cal27,CD3neg_PBMC,CD40_B,2532.3333333333335,96.53333333333335
433,72,Doxorubicin_Cal27,CD3neg_PBMC,CD40_DC,2276.0,87.06666666666666
434,72,Doxorubicin_Cal27,CD3neg_PBMC,CD40_MO,2438.3333333333335,90.5
435,72,Doxorubicin_Cal27,CD3neg_PBMC,CD80_B,51.93333333333334,2.6566666666666667
436,72,Doxorubicin_Cal27,CD3neg_PBMC,CD80_DC,188.33333333333334,21.933333333333334
437,72,Doxorubicin_Cal27,CD3neg_PBMC,CD80_MO,188.66666666666666,21.733333333333334
438,72,Doxorubicin_Cal27,CD3neg_PBMC,CD86_B,3555.3333333333335,99.26666666666667
439,72,Doxorubicin_Cal27,CD3neg_PBMC,CD86_DC,7327.666666666667,99.96666666666665
440,72,Doxorubicin_Cal27,CD3neg_PBMC,CD86_MO,4433.0,99.63333333333333
441,72,Doxorubicin_Cal27,CD3neg_PBMC,DR_B,65166.0,99.96666666666665
442,72,Doxorubicin_Cal27,CD3neg_PBMC,DR_DC,36478.333333333336,99.89999999999999
443,72,Doxorubicin_Cal27,CD3neg_PBMC,DR_MO,32432.0,99.53333333333335
444,72,Doxorubicin_Cal27,TW,CD40_B,2315.0,96.26666666666667
445,72,Doxorubicin_Cal27,TW,CD40_DC,2013.3333333333333,86.0
446,72,Doxorubicin_Cal27,TW,CD40_MO,2253.0,91.23333333333333
447,72,Doxorubicin_Cal27,TW,CD80_B,54.96666666666666,3.436666666666667
448,72,Doxorubicin_Cal27,TW,CD80_DC,180.66666666666666,16.633333333333336
449,72,Doxorubicin_Cal27,TW,CD80_MO,178.0,15.766666666666666
450,72,Doxorubicin_Cal27,TW,CD86_B,2625.6666666666665,92.53333333333335
451,72,Doxorubicin_Cal27,TW,CD86_DC,7313.0,99.46666666666665
452,72,Doxorubicin_Cal27,TW,CD86_MO,4089.3333333333335,99.43333333333334
453,72,Doxorubicin_Cal27,TW,DR_B,53509.0,100.0
454,72,Doxorubicin_Cal27,TW,DR_DC,43342.0,99.56666666666666
455,72,Doxorubicin_Cal27,TW,DR_MO,43181.0,99.63333333333333
456,72,Doxorubicin_Cal27,Whole_PBMC,CD40_B,3223.6666666666665,98.60000000000001
457,72,Doxorubicin_Cal27,Whole_PBMC,CD40_DC,4011.3333333333335,96.36666666666667
458,72,Doxorubicin_Cal27,Whole_PBMC,CD40_MO,4443.333333333333,97.60000000000001
459,72,Doxorubicin_Cal27,Whole_PBMC,CD80_B,60.53333333333334,3.8699999999999997
460,72,Doxorubicin_Cal27,Whole_PBMC,CD80_DC,217.66666666666666,29.333333333333332
461,72,Doxorubicin_Cal27,Whole_PBMC,CD80_MO,242.66666666666666,36.93333333333333
462,72,Doxorubicin_Cal27,Whole_PBMC,CD86_B,3533.3333333333335,98.76666666666667
463,72,Doxorubicin_Cal27,Whole_PBMC,CD86_DC,8553.333333333334,99.7
464,72,Doxorubicin_Cal27,Whole_PBMC,CD86_MO,5465.333333333333,99.60000000000001
465,72,Doxorubicin_Cal27,Whole_PBMC,DR_B,69791.66666666667,100.0
466,72,Doxorubicin_Cal27,Whole_PBMC,DR_DC,60092.333333333336,99.73333333333333
467,72,Doxorubicin_Cal27,Whole_PBMC,DR_MO,55240.333333333336,98.23333333333333
468,72,PBMC_Only,CD3neg_PBMC,CD40_B,2615.6666666666665,98.26666666666667
469,72,PBMC_Only,CD3neg_PBMC,CD40_DC,2345.6666666666665,76.33333333333333
470,72,PBMC_Only,CD3neg_PBMC,CD40_MO,1196.3333333333333,66.93333333333334
471,72,PBMC_Only,CD3neg_PBMC,CD80_B,47.96666666666667,1.6766666666666665
472,72,PBMC_Only,CD3neg_PBMC,CD80_DC,174.33333333333334,16.8
473,72,PBMC_Only,CD3neg_PBMC,CD80_MO,148.33333333333334,7.859999999999999
474,72,PBMC_Only,CD3neg_PBMC,CD86_B,2288.3333333333335,85.83333333333333
475,72,PBMC_Only,CD3neg_PBMC,CD86_DC,6609.333333333333,95.2
476,72,PBMC_Only,CD3neg_PBMC,CD86_MO,3988.6666666666665,98.7
477,72,PBMC_Only,CD3neg_PBMC,DR_B,50681.0,100.0
478,72,PBMC_Only,CD3neg_PBMC,DR_DC,70760.66666666667,93.8
479,72,PBMC_Only,CD3neg_PBMC,DR_MO,48783.0,99.89999999999999
480,72,PBMC_Only,TW,CD40_B,2156.3333333333335,95.86666666666667
481,72,PBMC_Only,TW,CD40_DC,2221.6666666666665,78.03333333333335
482,72,PBMC_Only,TW,CD40_MO,1375.3333333333333,74.16666666666667
483,72,PBMC_Only,TW,CD80_B,45.199999999999996,1.8333333333333333
484,72,PBMC_Only,TW,CD80_DC,188.0,20.266666666666666
485,72,PBMC_Only,TW,CD80_MO,163.0,9.286666666666667
486,72,PBMC_Only,TW,CD86_B,2033.0,82.7
487,72,PBMC_Only,TW,CD86_DC,6821.0,95.3
488,72,PBMC_Only,TW,CD86_MO,4826.666666666667,99.3
489,72,PBMC_Only,TW,DR_B,45186.0,100.0
490,72,PBMC_Only,TW,DR_DC,72433.33333333333,96.2
491,72,PBMC_Only,TW,DR_MO,61226.0,99.8
492,72,PBMC_Only,Whole_PBMC,CD40_B,2965.0,99.0
493,72,PBMC_Only,Whole_PBMC,CD40_DC,3614.6666666666665,87.43333333333334
494,72,PBMC_Only,Whole_PBMC,CD40_MO,2226.0,89.56666666666666
495,72,PBMC_Only,Whole_PBMC,CD80_B,43.800000000000004,1.4033333333333333
496,72,PBMC_Only,Whole_PBMC,CD80_DC,189.66666666666666,21.96666666666667
497,72,PBMC_Only,Whole_PBMC,CD80_MO,156.33333333333334,8.58
498,72,PBMC_Only,Whole_PBMC,CD86_B,2310.0,87.86666666666667
499,72,PBMC_Only,Whole_PBMC,CD86_DC,8168.666666666667,94.83333333333333
500,72,PBMC_Only,Whole_PBMC,CD86_MO,5486.333333333333,99.63333333333333
501,72,PBMC_Only,Whole_PBMC,DR_B,52647.333333333336,100.0
502,72,PBMC_Only,Whole_PBMC,DR_DC,98325.0,93.83333333333333
503,72,PBMC_Only,Whole_PBMC,DR_MO,76009.33333333333,99.83333333333333
504,72,TGE12_Cal27,CD3neg_PBMC,CD40_B,2232.3333333333335,95.8
505,72,TGE12_Cal27,CD3neg_PBMC,CD40_DC,8864.0,98.76666666666665
506,72,TGE12_Cal27,CD3neg_PBMC,CD40_MO,7686.0,98.93333333333334
507,72,TGE12_Cal27,CD3neg_PBMC,CD80_B,46.166666666666664,2.973333333333333
508,72,TGE12_Cal27,CD3neg_PBMC,CD80_DC,553.3333333333334,76.63333333333334
509,72,TGE12_Cal27,CD3neg_PBMC,CD80_MO,487.3333333333333,76.03333333333333
510,72,TGE12_Cal27,CD3neg_PBMC,CD86_B,2902.3333333333335,95.2
511,72,TGE12_Cal27,CD3neg_PBMC,CD86_DC,19421.666666666668,99.60000000000001
512,72,TGE12_Cal27,CD3neg_PBMC,CD86_MO,11662.333333333334,99.76666666666667
513,72,TGE12_Cal27,CD3neg_PBMC,DR_B,59624.666666666664,100.0
514,72,TGE12_Cal27,CD3neg_PBMC,DR_DC,55279.666666666664,99.46666666666665
515,72,TGE12_Cal27,CD3neg_PBMC,DR_MO,40796.0,98.83333333333333
516,72,TGE12_Cal27,TW,CD40_B,2354.6666666666665,95.93333333333332
517,72,TGE12_Cal27,TW,CD40_DC,7648.666666666667,99.46666666666665
518,72,TGE12_Cal27,TW,CD40_MO,7871.0,98.73333333333333
519,72,TGE12_Cal27,TW,CD80_B,65.03333333333333,5.07
520,72,TGE12_Cal27,TW,CD80_DC,398.0,65.60000000000001
521,72,TGE12_Cal27,TW,CD80_MO,336.6666666666667,54.03333333333333
522,72,TGE12_Cal27,TW,CD86_B,2899.6666666666665,93.66666666666667
523,72,TGE12_Cal27,TW,CD86_DC,20207.0,99.66666666666667
524,72,TGE12_Cal27,TW,CD86_MO,12062.333333333334,99.90000000000002
525,72,TGE12_Cal27,TW,DR_B,59910.333333333336,100.0
526,72,TGE12_Cal27,TW,DR_DC,81058.66666666667,99.66666666666667
527,72,TGE12_Cal27,TW,DR_MO,70321.0,99.90000000000002
528,72,TGE12_Cal27,Whole_PBMC,CD40_B,2760.0,97.03333333333335
529,72,TGE12_Cal27,Whole_PBMC,CD40_DC,13114.333333333334,99.3
530,72,TGE12_Cal27,Whole_PBMC,CD40_MO,12066.333333333334,99.33333333333333
531,72,TGE12_Cal27,Whole_PBMC,CD80_B,53.800000000000004,3.763333333333333
532,72,TGE12_Cal27,Whole_PBMC,CD80_DC,618.6666666666666,87.36666666666667
533,72,TGE12_Cal27,Whole_PBMC,CD80_MO,562.6666666666666,86.5
534,72,TGE12_Cal27,Whole_PBMC,CD86_B,3029.6666666666665,94.43333333333334
535,72,TGE12_Cal27,Whole_PBMC,CD86_DC,22162.333333333332,99.63333333333333
536,72,TGE12_Cal27,Whole_PBMC,CD86_MO,15112.333333333334,99.86666666666667
537,72,TGE12_Cal27,Whole_PBMC,DR_B,62976.0,100.0
538,72,TGE12_Cal27,Whole_PBMC,DR_DC,79864.66666666667,98.66666666666667
539,72,TGE12_Cal27,Whole_PBMC,DR_MO,68819.33333333333,98.63333333333333
540,72,Untx_Cal27,CD3neg_PBMC,CD40_B,2147.6666666666665,95.7
541,72,Untx_Cal27,CD3neg_PBMC,CD40_DC,887.3333333333334,47.26666666666667
542,72,Untx_Cal27,CD3neg_PBMC,CD40_MO,827.6666666666666,46.96666666666667
543,72,Untx_Cal27,CD3neg_PBMC,CD80_B,34.833333333333336,1.8399999999999999
544,72,Untx_Cal27,CD3neg_PBMC,CD80_DC,103.03333333333335,8.513333333333334
545,72,Untx_Cal27,CD3neg_PBMC,CD80_MO,100.89999999999999,2.0
546,72,Untx_Cal27,CD3neg_PBMC,CD86_B,2196.0,85.0
547,72,Untx_Cal27,CD3neg_PBMC,CD86_DC,2646.0,87.16666666666667
548,72,Untx_Cal27,CD3neg_PBMC,CD86_MO,2419.3333333333335,97.8
549,72,Untx_Cal27,CD3neg_PBMC,DR_B,48674.333333333336,100.0
550,72,Untx_Cal27,CD3neg_PBMC,DR_DC,21985.333333333332,85.13333333333333
551,72,Untx_Cal27,CD3neg_PBMC,DR_MO,9661.666666666666,97.0
552,72,Untx_Cal27,TW,CD40_B,2119.0,95.7
553,72,Untx_Cal27,TW,CD40_DC,2132.3333333333335,88.33333333333333
554,72,Untx_Cal27,TW,CD40_MO,2851.6666666666665,94.5
555,72,Untx_Cal27,TW,CD80_B,44.36666666666667,2.33
556,72,Untx_Cal27,TW,CD80_DC,156.66666666666666,9.723333333333334
557,72,Untx_Cal27,TW,CD80_MO,159.0,10.16
558,72,Untx_Cal27,TW,CD86_B,2110.0,85.7
559,72,Untx_Cal27,TW,CD86_DC,5934.0,98.83333333333333
560,72,Untx_Cal27,TW,CD86_MO,4517.666666666667,99.8
561,72,Untx_Cal27,TW,DR_B,47077.666666666664,100.0
562,72,Untx_Cal27,TW,DR_DC,63926.333333333336,99.06666666666666
563,72,Untx_Cal27,TW,DR_MO,55073.333333333336,99.5
564,72,Untx_Cal27,Whole_PBMC,CD40_B,2451.3333333333335,97.5
565,72,Untx_Cal27,Whole_PBMC,CD40_DC,1097.0,54.43333333333334
566,72,Untx_Cal27,Whole_PBMC,CD40_MO,1405.6666666666667,75.06666666666666
567,72,Untx_Cal27,Whole_PBMC,CD80_B,36.300000000000004,1.9633333333333332
568,72,Untx_Cal27,Whole_PBMC,CD80_DC,105.33333333333333,6.773333333333333
569,72,Untx_Cal27,Whole_PBMC,CD80_MO,125.33333333333333,5.553333333333334
570,72,Untx_Cal27,Whole_PBMC,CD86_B,1920.3333333333333,78.4
571,72,Untx_Cal27,Whole_PBMC,CD86_DC,2540.3333333333335,85.16666666666667
572,72,Untx_Cal27,Whole_PBMC,CD86_MO,2760.6666666666665,99.13333333333333
573,72,Untx_Cal27,Whole_PBMC,DR_B,42999.0,100.0
574,72,Untx_Cal27,Whole_PBMC,DR_DC,24080.333333333332,88.89999999999999
575,72,Untx_Cal27,Whole_PBMC,DR_MO,15982.333333333334,95.8
576,72,mCherry_Cal27,CD3neg_PBMC,CD40_B,2109.0,95.36666666666667
577,72,mCherry_Cal27,CD3neg_PBMC,CD40_DC,2247.0,63.46666666666667
578,72,mCherry_Cal27,CD3neg_PBMC,CD40_MO,2325.6666666666665,83.16666666666667
579,72,mCherry_Cal27,CD3neg_PBMC,CD80_B,34.166666666666664,2.1166666666666667
580,72,mCherry_Cal27,CD3neg_PBMC,CD80_DC,105.53333333333335,7.033333333333334
581,72,mCherry_Cal27,CD3neg_PBMC,CD80_MO,112.0,3.6633333333333336
582,72,mCherry_Cal27,CD3neg_PBMC,CD86_B,2166.6666666666665,84.39999999999999
583,72,mCherry_Cal27,CD3neg_PBMC,CD86_DC,1475.3333333333333,69.33333333333333
584,72,mCherry_Cal27,CD3neg_PBMC,CD86_MO,1872.0,89.60000000000001
585,72,mCherry_Cal27,CD3neg_PBMC,DR_B,48677.0,100.0
586,72,mCherry_Cal27,CD3neg_PBMC,DR_DC,30390.333333333332,73.16666666666667
587,72,mCherry_Cal27,CD3neg_PBMC,DR_MO,15544.0,96.43333333333334
588,72,mCherry_Cal27,TW,CD40_B,2121.0,95.36666666666667
589,72,mCherry_Cal27,TW,CD40_DC,2277.3333333333335,90.13333333333333
590,72,mCherry_Cal27,TW,CD40_MO,3154.0,96.03333333333335
591,72,mCherry_Cal27,TW,CD80_B,48.93333333333334,2.83
592,72,mCherry_Cal27,TW,CD80_DC,184.0,16.666666666666668
593,72,mCherry_Cal27,TW,CD80_MO,181.33333333333334,16.566666666666666
594,72,mCherry_Cal27,TW,CD86_B,2157.0,85.63333333333333
595,72,mCherry_Cal27,TW,CD86_DC,5515.333333333333,98.86666666666667
596,72,mCherry_Cal27,TW,CD86_MO,4032.0,99.7
597,72,mCherry_Cal27,TW,DR_B,47972.666666666664,100.0
598,72,mCherry_Cal27,TW,DR_DC,55992.333333333336,98.5
599,72,mCherry_Cal27,TW,DR_MO,45014.0,98.73333333333333
600,72,mCherry_Cal27,Whole_PBMC,CD40_B,2433.0,97.73333333333333
601,72,mCherry_Cal27,Whole_PBMC,CD40_DC,3519.6666666666665,65.5
602,72,mCherry_Cal27,Whole_PBMC,CD40_MO,3296.0,91.43333333333334
603,72,mCherry_Cal27,Whole_PBMC,CD80_B,34.666666666666664,1.9100000000000001
604,72,mCherry_Cal27,Whole_PBMC,CD80_DC,103.89999999999999,7.330000000000001
605,72,mCherry_Cal27,Whole_PBMC,CD80_MO,137.66666666666666,8.42
606,72,mCherry_Cal27,Whole_PBMC,CD86_B,1879.6666666666667,78.60000000000001
607,72,mCherry_Cal27,Whole_PBMC,CD86_DC,1054.3333333333333,58.86666666666667
608,72,mCherry_Cal27,Whole_PBMC,CD86_MO,2013.0,90.83333333333333
609,72,mCherry_Cal27,Whole_PBMC,DR_B,43521.333333333336,100.0
610,72,mCherry_Cal27,Whole_PBMC,DR_DC,37682.333333333336,70.43333333333334
611,72,mCherry_Cal27,Whole_PBMC,DR_MO,21802.666666666668,94.53333333333335
612,72,siCHMP2A_Cal27,CD3neg_PBMC,CD40_B,1982.3333333333333,94.63333333333333
613,72,siCHMP2A_Cal27,CD3neg_PBMC,CD40_DC,1871.0,77.7
614,72,siCHMP2A_Cal27,CD3neg_PBMC,CD40_MO,1625.6666666666667,79.03333333333335
615,72,siCHMP2A_Cal27,CD3neg_PBMC,CD80_B,35.96666666666666,1.5566666666666666
616,72,siCHMP2A_Cal27,CD3neg_PBMC,CD80_DC,240.0,25.666666666666668
617,72,siCHMP2A_Cal27,CD3neg_PBMC,CD80_MO,164.0,14.266666666666666
618,72,siCHMP2A_Cal27,CD3neg_PBMC,CD86_B,2664.3333333333335,94.23333333333333
619,72,siCHMP2A_Cal27,CD3neg_PBMC,CD86_DC,7257.0,98.13333333333333
620,72,siCHMP2A_Cal27,CD3neg_PBMC,CD86_MO,3739.6666666666665,99.66666666666667
621,72,siCHMP2A_Cal27,CD3neg_PBMC,DR_B,58083.0,100.0
622,72,siCHMP2A_Cal27,CD3neg_PBMC,DR_DC,35536.0,93.39999999999999
623,72,siCHMP2A_Cal27,CD3neg_PBMC,DR_MO,16515.333333333332,97.5
624,72,siCHMP2A_Cal27,TW,CD40_B,2006.3333333333333,93.8
625,72,siCHMP2A_Cal27,TW,CD40_DC,4197.666666666667,98.96666666666665
626,72,siCHMP2A_Cal27,TW,CD40_MO,5699.0,98.8
627,72,siCHMP2A_Cal27,TW,CD80_B,49.26666666666667,3.0500000000000003
628,72,siCHMP2A_Cal27,TW,CD80_DC,203.33333333333334,23.0
629,72,siCHMP2A_Cal27,TW,CD80_MO,190.66666666666666,21.3
630,72,siCHMP2A_Cal27,TW,CD86_B,2202.0,87.33333333333333
631,72,siCHMP2A_Cal27,TW,CD86_DC,8719.0,99.7
632,72,siCHMP2A_Cal27,TW,CD86_MO,6596.666666666667,99.56666666666666
633,72,siCHMP2A_Cal27,TW,DR_B,47912.0,100.0
634,72,siCHMP2A_Cal27,TW,DR_DC,70669.33333333333,99.43333333333334
635,72,siCHMP2A_Cal27,TW,DR_MO,65220.333333333336,99.66666666666667
636,72,siCHMP2A_Cal27,Whole_PBMC,CD40_B,2215.6666666666665,96.2
637,72,siCHMP2A_Cal27,Whole_PBMC,CD40_DC,2089.0,81.89999999999999
638,72,siCHMP2A_Cal27,Whole_PBMC,CD40_MO,2215.3333333333335,89.8
639,72,siCHMP2A_Cal27,Whole_PBMC,CD80_B,36.699999999999996,1.6533333333333333
640,72,siCHMP2A_Cal27,Whole_PBMC,CD80_DC,204.66666666666666,21.099999999999998
641,72,siCHMP2A_Cal27,Whole_PBMC,CD80_MO,186.66666666666666,19.866666666666667
642,72,siCHMP2A_Cal27,Whole_PBMC,CD86_B,2434.0,91.33333333333333
643,72,siCHMP2A_Cal27,Whole_PBMC,CD86_DC,5076.0,94.89999999999999
644,72,siCHMP2A_Cal27,Whole_PBMC,CD86_MO,3769.3333333333335,99.63333333333333
645,72,siCHMP2A_Cal27,Whole_PBMC,DR_B,53131.333333333336,100.0
646,72,siCHMP2A_Cal27,Whole_PBMC,DR_DC,33661.0,92.36666666666667
647,72,siCHMP2A_Cal27,Whole_PBMC,DR_MO,22510.666666666668,95.63333333333333
